base_topology,labeling_id,circuit_family,logical_qubits,optimization_level,transpiler_seed,output_two_qubit_depth,baseline_two_qubit_depth,two_qubit_depth_penalty
cairo_heavy_hex_27,r09,ghz_star,8,3,55,14,7,2.0
cairo_heavy_hex_27,r09,ghz_star,12,0,11,58,11,5.2727272727272725
cairo_heavy_hex_27,r09,ghz_star,12,0,22,67,11,6.090909090909091
cairo_heavy_hex_27,r09,ghz_star,12,0,33,75,11,6.818181818181818
cairo_heavy_hex_27,r09,ghz_star,12,0,44,65,11,5.909090909090909
cairo_heavy_hex_27,r09,ghz_star,12,0,55,55,11,5.0
cairo_heavy_hex_27,r09,ghz_star,12,1,11,31,11,2.8181818181818183
cairo_heavy_hex_27,r09,ghz_star,12,1,22,31,11,2.8181818181818183
cairo_heavy_hex_27,r09,ghz_star,12,1,33,35,11,3.1818181818181817
cairo_heavy_hex_27,r09,ghz_star,12,1,44,31,11,2.8181818181818183
cairo_heavy_hex_27,r09,ghz_star,12,1,55,37,11,3.3636363636363638
cairo_heavy_hex_27,r09,ghz_star,12,3,11,27,11,2.4545454545454546
cairo_heavy_hex_27,r09,ghz_star,12,3,22,30,11,2.727272727272727
cairo_heavy_hex_27,r09,ghz_star,12,3,33,25,11,2.272727272727273
cairo_heavy_hex_27,r09,ghz_star,12,3,44,25,11,2.272727272727273
cairo_heavy_hex_27,r09,ghz_star,12,3,55,27,11,2.4545454545454546
cairo_heavy_hex_27,r09,ghz_star,16,0,11,95,15,6.333333333333333
cairo_heavy_hex_27,r09,ghz_star,16,0,22,98,15,6.533333333333333
cairo_heavy_hex_27,r09,ghz_star,16,0,33,106,15,7.066666666666666
cairo_heavy_hex_27,r09,ghz_star,16,0,44,96,15,6.4
cairo_heavy_hex_27,r09,ghz_star,16,0,55,83,15,5.533333333333333
cairo_heavy_hex_27,r09,ghz_star,16,1,11,53,15,3.533333333333333
cairo_heavy_hex_27,r09,ghz_star,16,1,22,56,15,3.7333333333333334
cairo_heavy_hex_27,r09,ghz_star,16,1,33,55,15,3.6666666666666665
cairo_heavy_hex_27,r09,ghz_star,16,1,44,56,15,3.7333333333333334
cairo_heavy_hex_27,r09,ghz_star,16,1,55,55,15,3.6666666666666665
cairo_heavy_hex_27,r09,ghz_star,16,3,11,45,15,3.0
cairo_heavy_hex_27,r09,ghz_star,16,3,22,49,15,3.2666666666666666
cairo_heavy_hex_27,r09,ghz_star,16,3,33,49,15,3.2666666666666666
cairo_heavy_hex_27,r09,ghz_star,16,3,44,42,15,2.8
cairo_heavy_hex_27,r09,ghz_star,16,3,55,47,15,3.1333333333333333
cairo_heavy_hex_27,r09,ghz_star,20,0,11,135,19,7.105263157894737
cairo_heavy_hex_27,r09,ghz_star,20,0,22,135,19,7.105263157894737
cairo_heavy_hex_27,r09,ghz_star,20,0,33,144,19,7.578947368421052
cairo_heavy_hex_27,r09,ghz_star,20,0,44,121,19,6.368421052631579
cairo_heavy_hex_27,r09,ghz_star,20,0,55,120,19,6.315789473684211
cairo_heavy_hex_27,r09,ghz_star,20,1,11,74,19,3.8947368421052633
cairo_heavy_hex_27,r09,ghz_star,20,1,22,75,19,3.9473684210526314
cairo_heavy_hex_27,r09,ghz_star,20,1,33,75,19,3.9473684210526314
cairo_heavy_hex_27,r09,ghz_star,20,1,44,74,19,3.8947368421052633
cairo_heavy_hex_27,r09,ghz_star,20,1,55,75,19,3.9473684210526314
cairo_heavy_hex_27,r09,ghz_star,20,3,11,65,19,3.4210526315789473
cairo_heavy_hex_27,r09,ghz_star,20,3,22,62,19,3.263157894736842
cairo_heavy_hex_27,r09,ghz_star,20,3,33,65,19,3.4210526315789473
cairo_heavy_hex_27,r09,ghz_star,20,3,44,61,19,3.210526315789474
cairo_heavy_hex_27,r09,ghz_star,20,3,55,66,19,3.473684210526316
cairo_heavy_hex_27,r09,ghz_star,24,0,11,163,23,7.086956521739131
cairo_heavy_hex_27,r09,ghz_star,24,0,22,151,23,6.565217391304348
cairo_heavy_hex_27,r09,ghz_star,24,0,33,169,23,7.3478260869565215
cairo_heavy_hex_27,r09,ghz_star,24,0,44,152,23,6.608695652173913
cairo_heavy_hex_27,r09,ghz_star,24,0,55,173,23,7.521739130434782
cairo_heavy_hex_27,r09,ghz_star,24,1,11,79,23,3.4347826086956523
cairo_heavy_hex_27,r09,ghz_star,24,1,22,105,23,4.565217391304348
cairo_heavy_hex_27,r09,ghz_star,24,1,33,96,23,4.173913043478261
cairo_heavy_hex_27,r09,ghz_star,24,1,44,97,23,4.217391304347826
cairo_heavy_hex_27,r09,ghz_star,24,1,55,84,23,3.652173913043478
cairo_heavy_hex_27,r09,ghz_star,24,3,11,69,23,3.0
cairo_heavy_hex_27,r09,ghz_star,24,3,22,74,23,3.217391304347826
cairo_heavy_hex_27,r09,ghz_star,24,3,33,80,23,3.4782608695652173
cairo_heavy_hex_27,r09,ghz_star,24,3,44,69,23,3.0
cairo_heavy_hex_27,r09,ghz_star,24,3,55,75,23,3.260869565217391
cairo_heavy_hex_27,r09,efficient_su2,4,0,11,39,8,4.875
cairo_heavy_hex_27,r09,efficient_su2,4,0,22,40,8,5.0
cairo_heavy_hex_27,r09,efficient_su2,4,0,33,46,8,5.75
cairo_heavy_hex_27,r09,efficient_su2,4,0,44,37,8,4.625
cairo_heavy_hex_27,r09,efficient_su2,4,0,55,35,8,4.375
cairo_heavy_hex_27,r09,efficient_su2,4,1,11,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,1,22,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,1,33,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,1,44,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,1,55,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,3,11,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,3,22,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,3,33,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,3,44,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,4,3,55,17,8,2.125
cairo_heavy_hex_27,r09,efficient_su2,8,0,11,63,16,3.9375
cairo_heavy_hex_27,r09,efficient_su2,8,0,22,101,16,6.3125
cairo_heavy_hex_27,r09,efficient_su2,8,0,33,109,16,6.8125
cairo_heavy_hex_27,r09,efficient_su2,8,0,44,90,16,5.625
cairo_heavy_hex_27,r09,efficient_su2,8,0,55,95,16,5.9375
cairo_heavy_hex_27,r09,efficient_su2,8,1,11,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,1,22,39,16,2.4375
cairo_heavy_hex_27,r09,efficient_su2,8,1,33,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,1,44,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,1,55,36,16,2.25
cairo_heavy_hex_27,r09,efficient_su2,8,3,11,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,3,22,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,3,33,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,3,44,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,8,3,55,40,16,2.5
cairo_heavy_hex_27,r09,efficient_su2,12,0,11,124,24,5.166666666666667
cairo_heavy_hex_27,r09,efficient_su2,12,0,22,153,24,6.375
cairo_heavy_hex_27,r09,efficient_su2,12,0,33,149,24,6.208333333333333
cairo_heavy_hex_27,r09,efficient_su2,12,0,44,138,24,5.75
cairo_heavy_hex_27,r09,efficient_su2,12,0,55,155,24,6.458333333333333
cairo_heavy_hex_27,r09,efficient_su2,12,1,11,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,1,22,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,1,33,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,1,44,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,1,55,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,3,11,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,3,22,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,3,33,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,3,44,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,12,3,55,24,24,1.0
cairo_heavy_hex_27,r09,efficient_su2,16,0,11,159,32,4.96875
cairo_heavy_hex_27,r09,efficient_su2,16,0,22,191,32,5.96875
cairo_heavy_hex_27,r09,efficient_su2,16,0,33,188,32,5.875
cairo_heavy_hex_27,r09,efficient_su2,16,0,44,176,32,5.5
cairo_heavy_hex_27,r09,efficient_su2,16,0,55,210,32,6.5625
cairo_heavy_hex_27,r09,efficient_su2,16,1,11,92,32,2.875
cairo_heavy_hex_27,r09,efficient_su2,16,1,22,68,32,2.125
cairo_heavy_hex_27,r09,efficient_su2,16,1,33,90,32,2.8125
cairo_heavy_hex_27,r09,efficient_su2,16,1,44,116,32,3.625
cairo_heavy_hex_27,r09,efficient_su2,16,1,55,57,32,1.78125
cairo_heavy_hex_27,r09,efficient_su2,16,3,11,45,32,1.40625
cairo_heavy_hex_27,r09,efficient_su2,16,3,22,64,32,2.0
cairo_heavy_hex_27,r09,efficient_su2,16,3,33,52,32,1.625
cairo_heavy_hex_27,r09,efficient_su2,16,3,44,56,32,1.75
cairo_heavy_hex_27,r09,efficient_su2,16,3,55,45,32,1.40625
cairo_heavy_hex_27,r09,efficient_su2,20,0,11,239,40,5.975
cairo_heavy_hex_27,r09,efficient_su2,20,0,22,262,40,6.55
cairo_heavy_hex_27,r09,efficient_su2,20,0,33,260,40,6.5
cairo_heavy_hex_27,r09,efficient_su2,20,0,44,270,40,6.75
cairo_heavy_hex_27,r09,efficient_su2,20,0,55,219,40,5.475
cairo_heavy_hex_27,r09,efficient_su2,20,1,11,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,1,22,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,1,33,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,1,44,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,1,55,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,3,11,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,3,22,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,3,33,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,3,44,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,20,3,55,40,40,1.0
cairo_heavy_hex_27,r09,efficient_su2,24,0,11,323,48,6.729166666666667
cairo_heavy_hex_27,r09,efficient_su2,24,0,22,300,48,6.25
cairo_heavy_hex_27,r09,efficient_su2,24,0,33,301,48,6.270833333333333
cairo_heavy_hex_27,r09,efficient_su2,24,0,44,338,48,7.041666666666667
cairo_heavy_hex_27,r09,efficient_su2,24,0,55,340,48,7.083333333333333
cairo_heavy_hex_27,r09,efficient_su2,24,1,11,120,48,2.5
cairo_heavy_hex_27,r09,efficient_su2,24,1,22,131,48,2.7291666666666665
cairo_heavy_hex_27,r09,efficient_su2,24,1,33,79,48,1.6458333333333333
cairo_heavy_hex_27,r09,efficient_su2,24,1,44,140,48,2.9166666666666665
cairo_heavy_hex_27,r09,efficient_su2,24,1,55,131,48,2.7291666666666665
cairo_heavy_hex_27,r09,efficient_su2,24,3,11,112,48,2.3333333333333335
cairo_heavy_hex_27,r09,efficient_su2,24,3,22,108,48,2.25
cairo_heavy_hex_27,r09,efficient_su2,24,3,33,71,48,1.4791666666666667
cairo_heavy_hex_27,r09,efficient_su2,24,3,44,108,48,2.25
cairo_heavy_hex_27,r09,efficient_su2,24,3,55,96,48,2.0
cairo_heavy_hex_27,r10,qft,4,0,11,37,10,3.7
cairo_heavy_hex_27,r10,qft,4,0,22,31,10,3.1
cairo_heavy_hex_27,r10,qft,4,0,33,37,10,3.7
cairo_heavy_hex_27,r10,qft,4,0,44,34,10,3.4
cairo_heavy_hex_27,r10,qft,4,0,55,37,10,3.7
cairo_heavy_hex_27,r10,qft,4,1,11,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,1,22,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,1,33,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,1,44,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,1,55,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,3,11,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,3,22,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,3,33,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,3,44,18,10,1.8
cairo_heavy_hex_27,r10,qft,4,3,55,18,10,1.8
cairo_heavy_hex_27,r10,qft,8,0,11,119,26,4.576923076923077
cairo_heavy_hex_27,r10,qft,8,0,22,117,26,4.5
cairo_heavy_hex_27,r10,qft,8,0,33,108,26,4.153846153846154
cairo_heavy_hex_27,r10,qft,8,0,44,108,26,4.153846153846154
cairo_heavy_hex_27,r10,qft,8,0,55,111,26,4.269230769230769
cairo_heavy_hex_27,r10,qft,8,1,11,80,26,3.076923076923077
cairo_heavy_hex_27,r10,qft,8,1,22,66,26,2.5384615384615383
cairo_heavy_hex_27,r10,qft,8,1,33,90,26,3.4615384615384617
cairo_heavy_hex_27,r10,qft,8,1,44,66,26,2.5384615384615383
cairo_heavy_hex_27,r10,qft,8,1,55,71,26,2.730769230769231
cairo_heavy_hex_27,r10,qft,8,3,11,60,26,2.3076923076923075
cairo_heavy_hex_27,r10,qft,8,3,22,66,26,2.5384615384615383
cairo_heavy_hex_27,r10,qft,8,3,33,52,26,2.0
cairo_heavy_hex_27,r10,qft,8,3,44,58,26,2.230769230769231
cairo_heavy_hex_27,r10,qft,8,3,55,57,26,2.1923076923076925
cairo_heavy_hex_27,r10,qft,12,0,11,246,42,5.857142857142857
cairo_heavy_hex_27,r10,qft,12,0,22,192,42,4.571428571428571
cairo_heavy_hex_27,r10,qft,12,0,33,246,42,5.857142857142857
cairo_heavy_hex_27,r10,qft,12,0,44,210,42,5.0
cairo_heavy_hex_27,r10,qft,12,0,55,183,42,4.357142857142857
cairo_heavy_hex_27,r10,qft,12,1,11,143,42,3.4047619047619047
cairo_heavy_hex_27,r10,qft,12,1,22,130,42,3.0952380952380953
cairo_heavy_hex_27,r10,qft,12,1,33,158,42,3.761904761904762
cairo_heavy_hex_27,r10,qft,12,1,44,153,42,3.642857142857143
cairo_heavy_hex_27,r10,qft,12,1,55,162,42,3.857142857142857
cairo_heavy_hex_27,r10,qft,12,3,11,103,42,2.4523809523809526
cairo_heavy_hex_27,r10,qft,12,3,22,109,42,2.5952380952380953
cairo_heavy_hex_27,r10,qft,12,3,33,147,42,3.5
cairo_heavy_hex_27,r10,qft,12,3,44,107,42,2.5476190476190474
cairo_heavy_hex_27,r10,qft,12,3,55,130,42,3.0952380952380953
cairo_heavy_hex_27,r10,qft,16,0,11,390,58,6.724137931034483
cairo_heavy_hex_27,r10,qft,16,0,22,381,58,6.568965517241379
cairo_heavy_hex_27,r10,qft,16,0,33,363,58,6.258620689655173
cairo_heavy_hex_27,r10,qft,16,0,44,351,58,6.051724137931035
cairo_heavy_hex_27,r10,qft,16,0,55,380,58,6.551724137931035
cairo_heavy_hex_27,r10,qft,16,1,11,244,58,4.206896551724138
cairo_heavy_hex_27,r10,qft,16,1,22,223,58,3.8448275862068964
cairo_heavy_hex_27,r10,qft,16,1,33,192,58,3.310344827586207
cairo_heavy_hex_27,r10,qft,16,1,44,227,58,3.913793103448276
cairo_heavy_hex_27,r10,qft,16,1,55,256,58,4.413793103448276
cairo_heavy_hex_27,r10,qft,16,3,11,194,58,3.3448275862068964
cairo_heavy_hex_27,r10,qft,16,3,22,155,58,2.6724137931034484
cairo_heavy_hex_27,r10,qft,16,3,33,142,58,2.4482758620689653
cairo_heavy_hex_27,r10,qft,16,3,44,173,58,2.9827586206896552
cairo_heavy_hex_27,r10,qft,16,3,55,184,58,3.1724137931034484
cairo_heavy_hex_27,r10,qft,20,0,11,440,74,5.945945945945946
cairo_heavy_hex_27,r10,qft,20,0,22,522,74,7.054054054054054
cairo_heavy_hex_27,r10,qft,20,0,33,418,74,5.648648648648648
cairo_heavy_hex_27,r10,qft,20,0,44,495,74,6.6891891891891895
cairo_heavy_hex_27,r10,qft,20,0,55,504,74,6.8108108108108105
cairo_heavy_hex_27,r10,qft,20,1,11,303,74,4.094594594594595
cairo_heavy_hex_27,r10,qft,20,1,22,275,74,3.7162162162162162
cairo_heavy_hex_27,r10,qft,20,1,33,232,74,3.135135135135135
cairo_heavy_hex_27,r10,qft,20,1,44,241,74,3.2567567567567566
cairo_heavy_hex_27,r10,qft,20,1,55,248,74,3.3513513513513513
cairo_heavy_hex_27,r10,qft,20,3,11,226,74,3.054054054054054
cairo_heavy_hex_27,r10,qft,20,3,22,228,74,3.081081081081081
cairo_heavy_hex_27,r10,qft,20,3,33,153,74,2.0675675675675675
cairo_heavy_hex_27,r10,qft,20,3,44,148,74,2.0
cairo_heavy_hex_27,r10,qft,20,3,55,148,74,2.0
cairo_heavy_hex_27,r10,qft,24,0,11,656,90,7.288888888888889
cairo_heavy_hex_27,r10,qft,24,0,22,603,90,6.7
cairo_heavy_hex_27,r10,qft,24,0,33,703,90,7.811111111111111
cairo_heavy_hex_27,r10,qft,24,0,44,589,90,6.544444444444444
cairo_heavy_hex_27,r10,qft,24,0,55,727,90,8.077777777777778
cairo_heavy_hex_27,r10,qft,24,1,11,344,90,3.8222222222222224
cairo_heavy_hex_27,r10,qft,24,1,22,345,90,3.8333333333333335
cairo_heavy_hex_27,r10,qft,24,1,33,364,90,4.044444444444444
cairo_heavy_hex_27,r10,qft,24,1,44,296,90,3.2888888888888888
cairo_heavy_hex_27,r10,qft,24,1,55,428,90,4.7555555555555555
cairo_heavy_hex_27,r10,qft,24,3,11,347,90,3.8555555555555556
cairo_heavy_hex_27,r10,qft,24,3,22,258,90,2.8666666666666667
cairo_heavy_hex_27,r10,qft,24,3,33,278,90,3.088888888888889
cairo_heavy_hex_27,r10,qft,24,3,44,275,90,3.0555555555555554
cairo_heavy_hex_27,r10,qft,24,3,55,240,90,2.6666666666666665
cairo_heavy_hex_27,r10,ghz_chain,4,0,11,18,3,6.0
cairo_heavy_hex_27,r10,ghz_chain,4,0,22,15,3,5.0
cairo_heavy_hex_27,r10,ghz_chain,4,0,33,15,3,5.0
cairo_heavy_hex_27,r10,ghz_chain,4,0,44,15,3,5.0
cairo_heavy_hex_27,r10,ghz_chain,4,0,55,14,3,4.666666666666667
cairo_heavy_hex_27,r10,ghz_chain,4,1,11,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,1,22,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,1,33,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,1,44,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,1,55,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,3,11,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,3,22,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,3,33,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,3,44,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,4,3,55,3,3,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,0,11,40,7,5.714285714285714
cairo_heavy_hex_27,r10,ghz_chain,8,0,22,34,7,4.857142857142857
cairo_heavy_hex_27,r10,ghz_chain,8,0,33,31,7,4.428571428571429
cairo_heavy_hex_27,r10,ghz_chain,8,0,44,28,7,4.0
cairo_heavy_hex_27,r10,ghz_chain,8,0,55,31,7,4.428571428571429
cairo_heavy_hex_27,r10,ghz_chain,8,1,11,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,1,22,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,1,33,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,1,44,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,1,55,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,3,11,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,3,22,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,3,33,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,3,44,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,8,3,55,7,7,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,0,11,68,11,6.181818181818182
cairo_heavy_hex_27,r10,ghz_chain,12,0,22,52,11,4.7272727272727275
cairo_heavy_hex_27,r10,ghz_chain,12,0,33,47,11,4.2727272727272725
cairo_heavy_hex_27,r10,ghz_chain,12,0,44,50,11,4.545454545454546
cairo_heavy_hex_27,r10,ghz_chain,12,0,55,50,11,4.545454545454546
cairo_heavy_hex_27,r10,ghz_chain,12,1,11,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,1,22,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,1,33,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,1,44,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,1,55,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,3,11,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,3,22,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,3,33,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,3,44,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,12,3,55,11,11,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,0,11,93,15,6.2
cairo_heavy_hex_27,r10,ghz_chain,16,0,22,80,15,5.333333333333333
cairo_heavy_hex_27,r10,ghz_chain,16,0,33,78,15,5.2
cairo_heavy_hex_27,r10,ghz_chain,16,0,44,75,15,5.0
cairo_heavy_hex_27,r10,ghz_chain,16,0,55,84,15,5.6
cairo_heavy_hex_27,r10,ghz_chain,16,1,11,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,1,22,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,1,33,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,1,44,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,1,55,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,3,11,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,3,22,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,3,33,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,3,44,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,16,3,55,15,15,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,0,11,133,19,7.0
cairo_heavy_hex_27,r10,ghz_chain,20,0,22,127,19,6.684210526315789
cairo_heavy_hex_27,r10,ghz_chain,20,0,33,118,19,6.2105263157894735
cairo_heavy_hex_27,r10,ghz_chain,20,0,44,118,19,6.2105263157894735
cairo_heavy_hex_27,r10,ghz_chain,20,0,55,130,19,6.842105263157895
cairo_heavy_hex_27,r10,ghz_chain,20,1,11,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,1,22,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,1,33,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,1,44,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,1,55,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,3,11,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,3,22,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,3,33,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,3,44,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,20,3,55,19,19,1.0
cairo_heavy_hex_27,r10,ghz_chain,24,0,11,101,23,4.391304347826087
cairo_heavy_hex_27,r10,ghz_chain,24,0,22,149,23,6.478260869565218
cairo_heavy_hex_27,r10,ghz_chain,24,0,33,152,23,6.608695652173913
cairo_heavy_hex_27,r10,ghz_chain,24,0,44,143,23,6.217391304347826
cairo_heavy_hex_27,r10,ghz_chain,24,0,55,142,23,6.173913043478261
cairo_heavy_hex_27,r10,ghz_chain,24,1,11,65,23,2.8260869565217392
cairo_heavy_hex_27,r10,ghz_chain,24,1,22,71,23,3.0869565217391304
cairo_heavy_hex_27,r10,ghz_chain,24,1,33,62,23,2.6956521739130435
cairo_heavy_hex_27,r10,ghz_chain,24,1,44,84,23,3.652173913043478
cairo_heavy_hex_27,r10,ghz_chain,24,1,55,87,23,3.782608695652174
cairo_heavy_hex_27,r10,ghz_chain,24,3,11,53,23,2.3043478260869565
cairo_heavy_hex_27,r10,ghz_chain,24,3,22,49,23,2.130434782608696
cairo_heavy_hex_27,r10,ghz_chain,24,3,33,62,23,2.6956521739130435
cairo_heavy_hex_27,r10,ghz_chain,24,3,44,69,23,3.0
cairo_heavy_hex_27,r10,ghz_chain,24,3,55,57,23,2.4782608695652173
cairo_heavy_hex_27,r10,ghz_star,4,0,11,17,3,5.666666666666667
cairo_heavy_hex_27,r10,ghz_star,4,0,22,14,3,4.666666666666667
cairo_heavy_hex_27,r10,ghz_star,4,0,33,10,3,3.3333333333333335
cairo_heavy_hex_27,r10,ghz_star,4,0,44,11,3,3.6666666666666665
cairo_heavy_hex_27,r10,ghz_star,4,0,55,10,3,3.3333333333333335
cairo_heavy_hex_27,r10,ghz_star,4,1,11,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,1,22,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,1,33,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,1,44,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,1,55,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,3,11,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,3,22,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,3,33,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,3,44,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,4,3,55,3,3,1.0
cairo_heavy_hex_27,r10,ghz_star,8,0,11,33,7,4.714285714285714
cairo_heavy_hex_27,r10,ghz_star,8,0,22,37,7,5.285714285714286
cairo_heavy_hex_27,r10,ghz_star,8,0,33,37,7,5.285714285714286
cairo_heavy_hex_27,r10,ghz_star,8,0,44,28,7,4.0
cairo_heavy_hex_27,r10,ghz_star,8,0,55,40,7,5.714285714285714
cairo_heavy_hex_27,r10,ghz_star,8,1,11,15,7,2.142857142857143
cairo_heavy_hex_27,r10,ghz_star,8,1,22,16,7,2.2857142857142856
cairo_heavy_hex_27,r10,ghz_star,8,1,33,15,7,2.142857142857143
cairo_heavy_hex_27,r10,ghz_star,8,1,44,16,7,2.2857142857142856
cairo_heavy_hex_27,r10,ghz_star,8,1,55,14,7,2.0
cairo_heavy_hex_27,r10,ghz_star,8,3,11,12,7,1.7142857142857142
cairo_heavy_hex_27,r10,ghz_star,8,3,22,13,7,1.8571428571428572
cairo_heavy_hex_27,r10,ghz_star,8,3,33,12,7,1.7142857142857142
cairo_heavy_hex_27,r10,ghz_star,8,3,44,12,7,1.7142857142857142
cairo_heavy_hex_27,r10,ghz_star,8,3,55,12,7,1.7142857142857142
cairo_heavy_hex_27,r10,ghz_star,12,0,11,68,11,6.181818181818182
cairo_heavy_hex_27,r10,ghz_star,12,0,22,47,11,4.2727272727272725
cairo_heavy_hex_27,r10,ghz_star,12,0,33,60,11,5.454545454545454
cairo_heavy_hex_27,r10,ghz_star,12,0,44,50,11,4.545454545454546
