topology,circuit_family,logical_qubits,optimization_level,transpiler_seed,circuit_hash,vf2_stop_reason,vf2_stop_reason_final,vf2layout_ran,trivial_check_map_is_swap_mapped,routing_not_needed,sabre_layout_ran,vf2_post_layout_ran,output_two_qubit_depth,baseline_two_qubit_depth,penalty,compile_time_seconds,final_layout
line_27_relabelled,ghz_star,8,3,44,73ae58a6a2a99131e0322bbaf69cdc1e84e7a2064ce3e31ce8b1bd8a91e3c73c,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,20,7,2.857142857142857,0.003668546676635742,"Layout({ 8: <Qubit register=(8, ""q""), index=0>, 13: <Qubit register=(8, ""q""), index=1>, 18: <Qubit register=(8, ""q""), index=2>, 10: <Qubit register=(8, ""q""), index=3>, 20: <Qubit register=(8, ""q""), index=4>, 3: <Qubit register=(8, ""q""), index=5>, 6: <Qubit register=(8, ""q""), index=6>, 1: <Qubit register=(8, ""q""), index=7>, 14: <Qubit register=(19, ""ancilla""), index=0>, 0: <Qubit register=(19, ""ancilla""), index=1>, 22: <Qubit register=(19, ""ancilla""), index=2>, 2: <Qubit register=(19, ""ancilla""), index=3>, 26: <Qubit register=(19, ""ancilla""), index=4>, 4: <Qubit register=(19, ""ancilla""), index=5>, 5: <Qubit register=(19, ""ancilla""), index=6>, 24: <Qubit register=(19, ""ancilla""), index=7>, 7: <Qubit register=(19, ""ancilla""), index=8>, 23: <Qubit register=(19, ""ancilla""), index=9>, 9: <Qubit register=(19, ""ancilla""), index=10>, 19: <Qubit register=(19, ""ancilla""), index=11>, 11: <Qubit register=(19, ""ancilla""), index=12>, 12: <Qubit register=(19, ""ancilla""), index=13>, 21: <Qubit register=(19, ""ancilla""), index=14>, 15: <Qubit register=(19, ""ancilla""), index=15>, 16: <Qubit register=(19, ""ancilla""), index=16>, 17: <Qubit register=(19, ""ancilla""), index=17>, 25: <Qubit register=(19, ""ancilla""), index=18> })"
line_27_relabelled,ghz_star,8,3,55,73ae58a6a2a99131e0322bbaf69cdc1e84e7a2064ce3e31ce8b1bd8a91e3c73c,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,20,7,2.857142857142857,0.005215644836425781,"Layout({ 8: <Qubit register=(8, ""q""), index=0>, 13: <Qubit register=(8, ""q""), index=1>, 18: <Qubit register=(8, ""q""), index=2>, 10: <Qubit register=(8, ""q""), index=3>, 3: <Qubit register=(8, ""q""), index=4>, 20: <Qubit register=(8, ""q""), index=5>, 1: <Qubit register=(8, ""q""), index=6>, 6: <Qubit register=(8, ""q""), index=7>, 14: <Qubit register=(19, ""ancilla""), index=0>, 0: <Qubit register=(19, ""ancilla""), index=1>, 22: <Qubit register=(19, ""ancilla""), index=2>, 2: <Qubit register=(19, ""ancilla""), index=3>, 25: <Qubit register=(19, ""ancilla""), index=4>, 4: <Qubit register=(19, ""ancilla""), index=5>, 5: <Qubit register=(19, ""ancilla""), index=6>, 21: <Qubit register=(19, ""ancilla""), index=7>, 7: <Qubit register=(19, ""ancilla""), index=8>, 23: <Qubit register=(19, ""ancilla""), index=9>, 9: <Qubit register=(19, ""ancilla""), index=10>, 19: <Qubit register=(19, ""ancilla""), index=11>, 11: <Qubit register=(19, ""ancilla""), index=12>, 12: <Qubit register=(19, ""ancilla""), index=13>, 26: <Qubit register=(19, ""ancilla""), index=14>, 15: <Qubit register=(19, ""ancilla""), index=15>, 16: <Qubit register=(19, ""ancilla""), index=16>, 17: <Qubit register=(19, ""ancilla""), index=17>, 24: <Qubit register=(19, ""ancilla""), index=18> })"
line_27_relabelled,ghz_star,12,1,11,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,44,11,4.0,0.0024492740631103516,"Layout({ 5: <Qubit register=(12, ""q""), index=0>, 0: <Qubit register=(12, ""q""), index=1>, 12: <Qubit register=(12, ""q""), index=2>, 24: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 1: <Qubit register=(12, ""q""), index=7>, 13: <Qubit register=(12, ""q""), index=8>, 6: <Qubit register=(12, ""q""), index=9>, 20: <Qubit register=(12, ""q""), index=10>, 3: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 17: <Qubit register=(15, ""ancilla""), index=1>, 15: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 23: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 26: <Qubit register=(15, ""ancilla""), index=6>, 22: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 16: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 19: <Qubit register=(15, ""ancilla""), index=13>, 25: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,1,22,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,40,11,3.6363636363636362,0.0022063255310058594,"Layout({ 12: <Qubit register=(12, ""q""), index=0>, 24: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 5: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 26: <Qubit register=(15, ""ancilla""), index=1>, 16: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 21: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 19: <Qubit register=(15, ""ancilla""), index=6>, 15: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 23: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 17: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 25: <Qubit register=(15, ""ancilla""), index=13>, 22: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,1,33,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,43,11,3.909090909090909,0.0024611949920654297,"Layout({ 20: <Qubit register=(12, ""q""), index=0>, 6: <Qubit register=(12, ""q""), index=1>, 1: <Qubit register=(12, ""q""), index=2>, 3: <Qubit register=(12, ""q""), index=3>, 18: <Qubit register=(12, ""q""), index=4>, 8: <Qubit register=(12, ""q""), index=5>, 13: <Qubit register=(12, ""q""), index=6>, 5: <Qubit register=(12, ""q""), index=7>, 0: <Qubit register=(12, ""q""), index=8>, 12: <Qubit register=(12, ""q""), index=9>, 10: <Qubit register=(12, ""q""), index=10>, 26: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 19: <Qubit register=(15, ""ancilla""), index=1>, 24: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 16: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 15: <Qubit register=(15, ""ancilla""), index=6>, 25: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 22: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 23: <Qubit register=(15, ""ancilla""), index=13>, 17: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,1,44,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,39,11,3.5454545454545454,0.0024433135986328125,"Layout({ 5: <Qubit register=(12, ""q""), index=0>, 12: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 24: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 22: <Qubit register=(15, ""ancilla""), index=1>, 15: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 23: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 19: <Qubit register=(15, ""ancilla""), index=6>, 25: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 16: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 17: <Qubit register=(15, ""ancilla""), index=13>, 26: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,1,55,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,40,11,3.6363636363636362,0.0022780895233154297,"Layout({ 12: <Qubit register=(12, ""q""), index=0>, 24: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 5: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 22: <Qubit register=(15, ""ancilla""), index=1>, 16: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 23: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 19: <Qubit register=(15, ""ancilla""), index=6>, 26: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 17: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 15: <Qubit register=(15, ""ancilla""), index=13>, 25: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,3,11,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,36,11,3.272727272727273,0.005854129791259766,"Layout({ 5: <Qubit register=(12, ""q""), index=0>, 0: <Qubit register=(12, ""q""), index=1>, 12: <Qubit register=(12, ""q""), index=2>, 24: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 1: <Qubit register=(12, ""q""), index=7>, 13: <Qubit register=(12, ""q""), index=8>, 6: <Qubit register=(12, ""q""), index=9>, 20: <Qubit register=(12, ""q""), index=10>, 3: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 22: <Qubit register=(15, ""ancilla""), index=1>, 16: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 23: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 15: <Qubit register=(15, ""ancilla""), index=6>, 21: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 17: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 19: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 26: <Qubit register=(15, ""ancilla""), index=13>, 25: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,3,22,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,35,11,3.1818181818181817,0.004824638366699219,"Layout({ 5: <Qubit register=(12, ""q""), index=0>, 12: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 24: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 17: <Qubit register=(15, ""ancilla""), index=1>, 22: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 26: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 16: <Qubit register=(15, ""ancilla""), index=6>, 25: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 21: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 15: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 23: <Qubit register=(15, ""ancilla""), index=13>, 19: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,3,33,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,34,11,3.090909090909091,0.005911111831665039,"Layout({ 12: <Qubit register=(12, ""q""), index=0>, 24: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 5: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 23: <Qubit register=(15, ""ancilla""), index=1>, 26: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 17: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 22: <Qubit register=(15, ""ancilla""), index=6>, 16: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 25: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 15: <Qubit register=(15, ""ancilla""), index=13>, 19: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,3,44,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,34,11,3.090909090909091,0.00604557991027832,"Layout({ 12: <Qubit register=(12, ""q""), index=0>, 24: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 5: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 17: <Qubit register=(15, ""ancilla""), index=1>, 19: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 15: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 21: <Qubit register=(15, ""ancilla""), index=6>, 25: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 22: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 16: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 23: <Qubit register=(15, ""ancilla""), index=13>, 26: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,12,3,55,ba37d32d465bd6fe6d9b8038504d4585a71e5cff5b94ac81431912ed56b24cfe,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,,True,True,True,35,11,3.1818181818181817,0.0057032108306884766,"Layout({ 5: <Qubit register=(12, ""q""), index=0>, 12: <Qubit register=(12, ""q""), index=1>, 0: <Qubit register=(12, ""q""), index=2>, 24: <Qubit register=(12, ""q""), index=3>, 8: <Qubit register=(12, ""q""), index=4>, 18: <Qubit register=(12, ""q""), index=5>, 10: <Qubit register=(12, ""q""), index=6>, 3: <Qubit register=(12, ""q""), index=7>, 1: <Qubit register=(12, ""q""), index=8>, 20: <Qubit register=(12, ""q""), index=9>, 13: <Qubit register=(12, ""q""), index=10>, 6: <Qubit register=(12, ""q""), index=11>, 14: <Qubit register=(15, ""ancilla""), index=0>, 23: <Qubit register=(15, ""ancilla""), index=1>, 17: <Qubit register=(15, ""ancilla""), index=2>, 2: <Qubit register=(15, ""ancilla""), index=3>, 16: <Qubit register=(15, ""ancilla""), index=4>, 4: <Qubit register=(15, ""ancilla""), index=5>, 26: <Qubit register=(15, ""ancilla""), index=6>, 15: <Qubit register=(15, ""ancilla""), index=7>, 7: <Qubit register=(15, ""ancilla""), index=8>, 19: <Qubit register=(15, ""ancilla""), index=9>, 9: <Qubit register=(15, ""ancilla""), index=10>, 21: <Qubit register=(15, ""ancilla""), index=11>, 11: <Qubit register=(15, ""ancilla""), index=12>, 22: <Qubit register=(15, ""ancilla""), index=13>, 25: <Qubit register=(15, ""ancilla""), index=14> })"
line_27_relabelled,ghz_star,16,1,11,76559aaa96d78690140f0045060609a69ee1d1225cf73734eb8fe8719447b28f,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,83,15,5.533333333333333,0.0028162002563476562,"Layout({ 20: <Qubit register=(16, ""q""), index=0>, 6: <Qubit register=(16, ""q""), index=1>, 1: <Qubit register=(16, ""q""), index=2>, 3: <Qubit register=(16, ""q""), index=3>, 18: <Qubit register=(16, ""q""), index=4>, 8: <Qubit register=(16, ""q""), index=5>, 13: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 0: <Qubit register=(16, ""q""), index=8>, 12: <Qubit register=(16, ""q""), index=9>, 10: <Qubit register=(16, ""q""), index=10>, 17: <Qubit register=(16, ""q""), index=11>, 26: <Qubit register=(16, ""q""), index=12>, 24: <Qubit register=(16, ""q""), index=13>, 15: <Qubit register=(16, ""q""), index=14>, 2: <Qubit register=(16, ""q""), index=15>, 22: <Qubit register=(11, ""ancilla""), index=0>, 14: <Qubit register=(11, ""ancilla""), index=1>, 19: <Qubit register=(11, ""ancilla""), index=2>, 25: <Qubit register=(11, ""ancilla""), index=3>, 21: <Qubit register=(11, ""ancilla""), index=4>, 23: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 9: <Qubit register=(11, ""ancilla""), index=7>, 7: <Qubit register=(11, ""ancilla""), index=8>, 11: <Qubit register=(11, ""ancilla""), index=9>, 4: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,ghz_star,16,1,22,76559aaa96d78690140f0045060609a69ee1d1225cf73734eb8fe8719447b28f,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,74,15,4.933333333333334,0.002635955810546875,"Layout({ 17: <Qubit register=(16, ""q""), index=0>, 4: <Qubit register=(16, ""q""), index=1>, 24: <Qubit register=(16, ""q""), index=2>, 26: <Qubit register=(16, ""q""), index=3>, 12: <Qubit register=(16, ""q""), index=4>, 21: <Qubit register=(16, ""q""), index=5>, 13: <Qubit register=(16, ""q""), index=6>, 20: <Qubit register=(16, ""q""), index=7>, 3: <Qubit register=(16, ""q""), index=8>, 1: <Qubit register=(16, ""q""), index=9>, 6: <Qubit register=(16, ""q""), index=10>, 18: <Qubit register=(16, ""q""), index=11>, 8: <Qubit register=(16, ""q""), index=12>, 10: <Qubit register=(16, ""q""), index=13>, 5: <Qubit register=(16, ""q""), index=14>, 0: <Qubit register=(16, ""q""), index=15>, 14: <Qubit register=(11, ""ancilla""), index=0>, 11: <Qubit register=(11, ""ancilla""), index=1>, 2: <Qubit register=(11, ""ancilla""), index=2>, 15: <Qubit register=(11, ""ancilla""), index=3>, 22: <Qubit register=(11, ""ancilla""), index=4>, 16: <Qubit register=(11, ""ancilla""), index=5>, 25: <Qubit register=(11, ""ancilla""), index=6>, 7: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 9: <Qubit register=(11, ""ancilla""), index=9>, 23: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,ghz_star,16,1,33,76559aaa96d78690140f0045060609a69ee1d1225cf73734eb8fe8719447b28f,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,83,15,5.533333333333333,0.0027260780334472656,"Layout({ 20: <Qubit register=(16, ""q""), index=0>, 6: <Qubit register=(16, ""q""), index=1>, 1: <Qubit register=(16, ""q""), index=2>, 3: <Qubit register=(16, ""q""), index=3>, 18: <Qubit register=(16, ""q""), index=4>, 8: <Qubit register=(16, ""q""), index=5>, 13: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 0: <Qubit register=(16, ""q""), index=8>, 12: <Qubit register=(16, ""q""), index=9>, 10: <Qubit register=(16, ""q""), index=10>, 17: <Qubit register=(16, ""q""), index=11>, 26: <Qubit register=(16, ""q""), index=12>, 24: <Qubit register=(16, ""q""), index=13>, 15: <Qubit register=(16, ""q""), index=14>, 2: <Qubit register=(16, ""q""), index=15>, 22: <Qubit register=(11, ""ancilla""), index=0>, 14: <Qubit register=(11, ""ancilla""), index=1>, 7: <Qubit register=(11, ""ancilla""), index=2>, 25: <Qubit register=(11, ""ancilla""), index=3>, 21: <Qubit register=(11, ""ancilla""), index=4>, 23: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 9: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 11: <Qubit register=(11, ""ancilla""), index=9>, 4: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,ghz_star,16,1,44,76559aaa96d78690140f0045060609a69ee1d1225cf73734eb8fe8719447b28f,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,83,15,5.533333333333333,0.002674579620361328,"Layout({ 20: <Qubit register=(16, ""q""), index=0>, 6: <Qubit register=(16, ""q""), index=1>, 1: <Qubit register=(16, ""q""), index=2>, 3: <Qubit register=(16, ""q""), index=3>, 18: <Qubit register=(16, ""q""), index=4>, 8: <Qubit register=(16, ""q""), index=5>, 13: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 0: <Qubit register=(16, ""q""), index=8>, 12: <Qubit register=(16, ""q""), index=9>, 10: <Qubit register=(16, ""q""), index=10>, 17: <Qubit register=(16, ""q""), index=11>, 26: <Qubit register=(16, ""q""), index=12>, 24: <Qubit register=(16, ""q""), index=13>, 15: <Qubit register=(16, ""q""), index=14>, 2: <Qubit register=(16, ""q""), index=15>, 22: <Qubit register=(11, ""ancilla""), index=0>, 14: <Qubit register=(11, ""ancilla""), index=1>, 7: <Qubit register=(11, ""ancilla""), index=2>, 25: <Qubit register=(11, ""ancilla""), index=3>, 21: <Qubit register=(11, ""ancilla""), index=4>, 23: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 9: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 11: <Qubit register=(11, ""ancilla""), index=9>, 4: <Qubit register=(11, ""ancilla""), index=10> })"
line_27_relabelled,ghz_star,16,1,55,76559aaa96d78690140f0045060609a69ee1d1225cf73734eb8fe8719447b28f,NO_SOLUTION_FOUND,NO_SOLUTION_FOUND,True,False,True,True,True,82,15,5.466666666666667,0.002611875534057617,"Layout({ 3: <Qubit register=(16, ""q""), index=0>, 20: <Qubit register=(16, ""q""), index=1>, 1: <Qubit register=(16, ""q""), index=2>, 6: <Qubit register=(16, ""q""), index=3>, 18: <Qubit register=(16, ""q""), index=4>, 8: <Qubit register=(16, ""q""), index=5>, 13: <Qubit register=(16, ""q""), index=6>, 5: <Qubit register=(16, ""q""), index=7>, 0: <Qubit register=(16, ""q""), index=8>, 12: <Qubit register=(16, ""q""), index=9>, 10: <Qubit register=(16, ""q""), index=10>, 17: <Qubit register=(16, ""q""), index=11>, 26: <Qubit register=(16, ""q""), index=12>, 24: <Qubit register=(16, ""q""), index=13>, 15: <Qubit register=(16, ""q""), index=14>, 2: <Qubit register=(16, ""q""), index=15>, 22: <Qubit register=(11, ""ancilla""), index=0>, 14: <Qubit register=(11, ""ancilla""), index=1>, 23: <Qubit register=(11, ""ancilla""), index=2>, 25: <Qubit register=(11, ""ancilla""), index=3>, 21: <Qubit register=(11, ""ancilla""), index=4>, 7: <Qubit register=(11, ""ancilla""), index=5>, 16: <Qubit register=(11, ""ancilla""), index=6>, 9: <Qubit register=(11, ""ancilla""), index=7>, 19: <Qubit register=(11, ""ancilla""), index=8>, 11: <Qubit register=(11, ""ancilla""), index=9>, 4: <Qubit register=(11, ""ancilla""), index=10> })"
